timestamp,block_height,bits,transaction_count,block_size
2022-05-15 22:43:52.000000 UTC,1669010,1c01474e,2,1976
2022-05-15 22:43:11.000000 UTC,1669009,1c014bb7,1,1709
2022-05-15 22:42:15.000000 UTC,1669008,1c0157f5,6,10686
2022-05-15 22:39:58.000000 UTC,1669007,1c015ed6,3,6957
2022-05-15 22:38:19.000000 UTC,1669006,1c01601e,1,1721
2022-05-15 22:37:55.000000 UTC,1669005,1c015846,1,1693
2022-05-15 22:34:18.000000 UTC,1669004,1c0161e8,3,2215
2022-05-15 22:33:57.000000 UTC,1669003,1c01581e,4,2532
2022-05-15 22:32:51.000000 UTC,1669002,1c0159d0,1,1693
2022-05-15 22:32:30.000000 UTC,1669001,1c0158ab,1,1693
2022-05-15 22:31:45.000000 UTC,1669000,1c01589b,2,1958
2022-05-15 22:29:42.000000 UTC,1668999,1c0159b7,1,1714
2022-05-15 22:29:27.000000 UTC,1668998,1c0157a1,5,9044
2022-05-15 22:26:26.000000 UTC,1668997,1c015b78,2,2902
2022-05-15 22:25:21.000000 UTC,1668996,1c015ac7,2,2089
2022-05-15 22:24:27.000000 UTC,1668995,1c0151f2,1,1693
2022-05-15 22:24:05.000000 UTC,1668994,1c015845,2,1937
2022-05-15 22:23:57.000000 UTC,1668993,1c015f04,2,3259
2022-05-15 22:23:18.000000 UTC,1668992,1c016528,2,1958
2022-05-15 22:21:55.000000 UTC,1668991,1c0157e6,1,1714
2022-05-15 22:21:53.000000 UTC,1668990,1c014dd1,6,3941
2022-05-15 22:19:35.000000 UTC,1668989,1c014852,18,8984
2022-05-15 22:17:35.000000 UTC,1668988,1c01538f,1,1693
2022-05-15 22:17:33.000000 UTC,1668987,1c0145c5,2,1937
2022-05-15 22:16:27.000000 UTC,1668986,1c01441b,10,10657
2022-05-15 22:12:23.000000 UTC,1668985,1c013bed,8,6379
2022-05-15 22:10:02.000000 UTC,1668984,1c014e7c,4,4586
2022-05-15 22:08:38.000000 UTC,1668983,1c01578d,3,2215
2022-05-15 22:08:26.000000 UTC,1668982,1c01519d,5,5857
2022-05-15 22:05:22.000000 UTC,1668981,1c014f5c,4,9039
2022-05-15 22:04:29.000000 UTC,1668980,1c014362,9,5204
2022-05-15 22:02:32.000000 UTC,1668979,1c01426c,1,1721
2022-05-15 22:01:46.000000 UTC,1668978,1c01420b,1,1693
2022-05-15 22:01:26.000000 UTC,1668977,1c013221,2,4013
2022-05-15 22:00:53.000000 UTC,1668976,1c0128b1,4,4906
2022-05-15 22:00:36.000000 UTC,1668975,1c01209e,4,2580
2022-05-15 21:57:56.000000 UTC,1668974,1c011b0c,1,1714
2022-05-15 21:57:42.000000 UTC,1668973,1c011cbc,1,1714
2022-05-15 21:57:24.000000 UTC,1668972,1c011b64,4,12380
2022-05-15 21:53:12.000000 UTC,1668971,1c011349,2,2675
2022-05-15 21:50:31.000000 UTC,1668970,1c011508,5,3157
2022-05-15 21:46:43.000000 UTC,1668969,1c0115e8,2,1959
2022-05-15 21:45:06.000000 UTC,1668968,1c011c3f,1,2671
2022-05-15 21:44:38.000000 UTC,1668967,1c01082a,1,1693
2022-05-15 21:43:57.000000 UTC,1668966,1c00fc70,12,13762
2022-05-15 21:39:38.000000 UTC,1668965,1c00fe42,1,1725
2022-05-15 21:39:31.000000 UTC,1668964,1c00fd69,2,2367
2022-05-15 21:38:16.000000 UTC,1668963,1c0102be,1,1714
2022-05-15 21:38:02.000000 UTC,1668962,1c0100b0,9,7468
2022-05-15 21:30:48.000000 UTC,1668961,1c0100c1,8,3805
2022-05-15 21:26:11.000000 UTC,1668960,1c01047d,1,1693
2022-05-15 21:25:42.000000 UTC,1668959,1c0109e2,4,7819
2022-05-15 21:24:24.000000 UTC,1668958,1c010887,3,5673
2022-05-15 21:23:58.000000 UTC,1668957,1c010f37,5,7137
2022-05-15 21:22:40.000000 UTC,1668956,1c0112e1,4,3705
2022-05-15 21:21:06.000000 UTC,1668955,1c0119f5,1,1726
2022-05-15 21:20:57.000000 UTC,1668954,1c011784,2,2367
2022-05-15 21:20:34.000000 UTC,1668953,1c011d0d,4,5638
2022-05-15 21:18:51.000000 UTC,1668952,1c011d60,1,1693
2022-05-15 21:18:44.000000 UTC,1668951,1c011990,4,2594
2022-05-15 21:17:35.000000 UTC,1668950,1c011b44,1,2671
2022-05-15 21:17:16.000000 UTC,1668949,1c011c6e,3,2360
2022-05-15 21:15:38.000000 UTC,1668948,1c011f74,3,4683
2022-05-15 21:15:08.000000 UTC,1668947,1c0120f1,3,3355
2022-05-15 21:13:42.000000 UTC,1668946,1c011d1a,10,9280
2022-05-15 21:11:26.000000 UTC,1668945,1c0126a5,1,1714
2022-05-15 21:10:59.000000 UTC,1668944,1c012a96,1,1693
2022-05-15 21:10:36.000000 UTC,1668943,1c01353a,2,1959
2022-05-15 21:10:10.000000 UTC,1668942,1c013ff9,4,3659
2022-05-15 21:09:43.000000 UTC,1668941,1c013ee0,6,2934
2022-05-15 21:08:03.000000 UTC,1668940,1c015402,1,1725
2022-05-15 21:08:02.000000 UTC,1668939,1c014dd1,4,5520
2022-05-15 21:07:08.000000 UTC,1668938,1c014593,1,2671
2022-05-15 21:06:41.000000 UTC,1668937,1c0149ea,5,2669
2022-05-15 21:05:34.000000 UTC,1668936,1c014550,1,1693
2022-05-15 21:05:07.000000 UTC,1668935,1c014adc,3,2189
2022-05-15 21:04:08.000000 UTC,1668934,1c015117,2,2402
2022-05-15 21:02:49.000000 UTC,1668933,1c014dda,6,27283
2022-05-15 21:01:12.000000 UTC,1668932,1c0149d5,1,1720
2022-05-15 21:01:02.000000 UTC,1668931,1c014a80,7,26119
2022-05-15 20:59:33.000000 UTC,1668930,1c01468a,1,1714
2022-05-15 20:58:43.000000 UTC,1668929,1c01430b,3,5015
2022-05-15 20:58:19.000000 UTC,1668928,1c013c6d,1,1714
2022-05-15 20:58:11.000000 UTC,1668927,1c013fa5,1,1714
2022-05-15 20:58:05.000000 UTC,1668926,1c013329,3,3422
2022-05-15 20:57:30.000000 UTC,1668925,1c012571,2,2381
2022-05-15 20:57:09.000000 UTC,1668924,1c012bed,1,1693
2022-05-15 20:57:00.000000 UTC,1668923,1c0113f5,8,8542
2022-05-15 20:54:50.000000 UTC,1668922,1c011284,3,4458
2022-05-15 20:53:10.000000 UTC,1668921,1c011c04,3,2470
2022-05-15 20:49:56.000000 UTC,1668920,1c011cf8,15,22239
2022-05-15 20:45:35.000000 UTC,1668919,1c011e73,2,2055
2022-05-15 20:45:09.000000 UTC,1668918,1c011511,18,26291
2022-05-15 20:37:31.000000 UTC,1668917,1c010b98,1,1714
2022-05-15 20:36:53.000000 UTC,1668916,1c010ad1,1,1726
2022-05-15 20:36:47.000000 UTC,1668915,1c010cd3,4,4203
2022-05-15 20:34:43.000000 UTC,1668914,1c0108a4,5,10409
2022-05-15 20:33:50.000000 UTC,1668913,1c010ebc,10,8323
2022-05-15 20:30:31.000000 UTC,1668912,1c01121b,10,27480
2022-05-15 20:27:07.000000 UTC,1668911,1c01119f,1,1693
2022-05-15 20:26:38.000000 UTC,1668910,1c010d16,1,1714
2022-05-15 20:26:31.000000 UTC,1668909,1c010e0f,5,3249
2022-05-15 20:24:31.000000 UTC,1668908,1c010fd2,4,6269
2022-05-15 20:24:14.000000 UTC,1668907,1c010a96,1,1693
2022-05-15 20:24:06.000000 UTC,1668906,1c010d71,2,1924
2022-05-15 20:23:07.000000 UTC,1668905,1c010fdb,8,10496
2022-05-15 20:19:25.000000 UTC,1668904,1c010c0b,2,2936
2022-05-15 20:19:15.000000 UTC,1668903,1c01067b,2,8711
2022-05-15 20:18:42.000000 UTC,1668902,1c0106aa,6,4950
2022-05-15 20:15:36.000000 UTC,1668901,1c010905,1,1714
2022-05-15 20:15:17.000000 UTC,1668900,1c010ba2,2,1965
2022-05-15 20:15:06.000000 UTC,1668899,1c010f85,5,5039
2022-05-15 20:11:41.000000 UTC,1668898,1c011259,8,6255
2022-05-15 20:08:53.000000 UTC,1668897,1c011433,5,3180
2022-05-15 20:07:04.000000 UTC,1668896,1c01119d,2,1903
2022-05-15 20:06:31.000000 UTC,1668895,1c0111de,1,1714
2022-05-15 20:06:11.000000 UTC,1668894,1c011424,1,2671
2022-05-15 20:05:59.000000 UTC,1668893,1c0112d1,2,2244
2022-05-15 20:05:23.000000 UTC,1668892,1c01176e,1,1714
2022-05-15 20:04:54.000000 UTC,1668891,1c011f4c,8,6382
2022-05-15 20:02:43.000000 UTC,1668890,1c011ed7,8,13700
2022-05-15 20:01:29.000000 UTC,1668889,1c012130,1,1719
2022-05-15 20:00:43.000000 UTC,1668888,1c01233d,5,2668
2022-05-15 19:58:37.000000 UTC,1668887,1c012048,1,1714
2022-05-15 19:58:16.000000 UTC,1668886,1c012b04,5,4718
2022-05-15 19:57:27.000000 UTC,1668885,1c0129d4,6,14765
2022-05-15 19:56:22.000000 UTC,1668884,1c0133c6,1,1693
2022-05-15 19:55:30.000000 UTC,1668883,1c013b25,1,1693
2022-05-15 19:54:56.000000 UTC,1668882,1c01418d,3,2217
2022-05-15 19:53:05.000000 UTC,1668881,1c01457c,2,2881
2022-05-15 19:52:34.000000 UTC,1668880,1c014aad,4,4554
2022-05-15 19:51:19.000000 UTC,1668879,1c014cfb,2,1903
2022-05-15 19:50:47.000000 UTC,1668878,1c014fcb,2,1958
2022-05-15 19:50:25.000000 UTC,1668877,1c0150db,2,16677
2022-05-15 19:49:53.000000 UTC,1668876,1c015566,2,2661
2022-05-15 19:49:16.000000 UTC,1668875,1c01583b,1,1714
2022-05-15 19:49:09.000000 UTC,1668874,1c015b3c,1,1714
2022-05-15 19:48:38.000000 UTC,1668873,1c0161e3,2,2916
2022-05-15 19:48:16.000000 UTC,1668872,1c01613a,2,4081
2022-05-15 19:47:44.000000 UTC,1668871,1c016306,2,1959
2022-05-15 19:46:59.000000 UTC,1668870,1c0169cb,2,2173
2022-05-15 19:46:17.000000 UTC,1668869,1c01626f,5,2602
2022-05-15 19:44:15.000000 UTC,1668868,1c0164aa,1,2671
2022-05-15 19:44:11.000000 UTC,1668867,1c015db1,2,1964
2022-05-15 19:43:38.000000 UTC,1668866,1c015b61,1,1714
2022-05-15 19:43:23.000000 UTC,1668865,1c015ddf,1,1714
2022-05-15 19:43:17.000000 UTC,1668864,1c01608c,10,11680
2022-05-15 19:40:46.000000 UTC,1668863,1c015e7e,1,1714
2022-05-15 19:40:35.000000 UTC,1668862,1c016c75,12,12986
2022-05-15 19:38:06.000000 UTC,1668861,1c016e4e,4,4731
2022-05-15 19:36:19.000000 UTC,1668860,1c018198,1,1714
2022-05-15 19:34:36.000000 UTC,1668859,1c017e96,3,3818
2022-05-15 19:33:22.000000 UTC,1668858,1c017b8f,7,7692
2022-05-15 19:32:15.000000 UTC,1668857,1c017273,2,2380
2022-05-15 19:31:35.000000 UTC,1668856,1c017326,1,1693
2022-05-15 19:31:00.000000 UTC,1668855,1c01785f,1,1714
2022-05-15 19:30:49.000000 UTC,1668854,1c018277,4,5935
2022-05-15 19:29:33.000000 UTC,1668853,1c01997e,2,4087
2022-05-15 19:28:38.000000 UTC,1668852,1c019320,7,11009
2022-05-15 19:26:13.000000 UTC,1668851,1c019188,3,3092
2022-05-15 19:24:48.000000 UTC,1668850,1c018eed,1,1720
2022-05-15 19:24:45.000000 UTC,1668849,1c019318,2,2346
2022-05-15 19:24:29.000000 UTC,1668848,1c018c22,4,6459
2022-05-15 19:23:26.000000 UTC,1668847,1c018179,1,1714
2022-05-15 19:23:18.000000 UTC,1668846,1c018161,1,1714
2022-05-15 19:23:11.000000 UTC,1668845,1c01727d,1,1714
2022-05-15 19:22:53.000000 UTC,1668844,1c01743d,1,1721
2022-05-15 19:22:19.000000 UTC,1668843,1c016590,3,3494
2022-05-15 19:20:35.000000 UTC,1668842,1c016502,1,1714
2022-05-15 19:19:10.000000 UTC,1668841,1c01618c,3,2470
2022-05-15 19:18:54.000000 UTC,1668840,1c0160ac,8,6658
2022-05-15 19:15:12.000000 UTC,1668839,1c015aea,3,2297
2022-05-15 19:14:18.000000 UTC,1668838,1c015781,14,10592
2022-05-15 19:09:29.000000 UTC,1668837,1c014cfa,2,1924
2022-05-15 19:08:36.000000 UTC,1668836,1c0133a8,2,2086
2022-05-15 19:08:01.000000 UTC,1668835,1c0135fa,3,4103
2022-05-15 19:07:25.000000 UTC,1668834,1c01345b,5,2872
2022-05-15 19:05:31.000000 UTC,1668833,1c013d8b,2,1959
2022-05-15 19:03:52.000000 UTC,1668832,1c01360a,5,3315
2022-05-15 19:00:32.000000 UTC,1668831,1c0131e9,17,64854
2022-05-15 18:52:44.000000 UTC,1668830,1c0132ac,1,1721
2022-05-15 18:52:42.000000 UTC,1668829,1c013238,3,2403
2022-05-15 18:51:31.000000 UTC,1668828,1c013346,2,2728
2022-05-15 18:50:33.000000 UTC,1668827,1c013600,6,3048
2022-05-15 18:47:25.000000 UTC,1668826,1c0134b2,7,34696
2022-05-15 18:45:55.000000 UTC,1668825,1c0139d2,1,2671
2022-05-15 18:45:48.000000 UTC,1668824,1c013833,3,2148
2022-05-15 18:44:15.000000 UTC,1668823,1c013c94,3,3197
2022-05-15 18:43:14.000000 UTC,1668822,1c01430a,7,8059
2022-05-15 18:40:48.000000 UTC,1668821,1c013d79,5,3615
2022-05-15 18:39:00.000000 UTC,1668820,1c014178,9,16925
2022-05-15 18:37:33.000000 UTC,1668819,1c013e4d,1,1693
2022-05-15 18:37:07.000000 UTC,1668818,1c013c22,3,3308
2022-05-15 18:36:10.000000 UTC,1668817,1c013a3e,3,2204
2022-05-15 18:35:24.000000 UTC,1668816,1c012eba,1,1714
2022-05-15 18:34:10.000000 UTC,1668815,1c012f36,3,2214
2022-05-15 18:33:30.000000 UTC,1668814,1c0136b6,3,2202
2022-05-15 18:32:50.000000 UTC,1668813,1c013ba4,1,1714
2022-05-15 18:32:16.000000 UTC,1668812,1c013b67,4,8975
2022-05-15 18:31:39.000000 UTC,1668811,1c0138ce,10,8026
2022-05-15 18:27:53.000000 UTC,1668810,1c01364d,7,5081
2022-05-15 18:26:45.000000 UTC,1668809,1c013367,1,1714
2022-05-15 18:26:27.000000 UTC,1668808,1c0130d0,1,1722
2022-05-15 18:26:14.000000 UTC,1668807,1c013189,4,2736
2022-05-15 18:24:59.000000 UTC,1668806,1c012fa8,8,11575
2022-05-15 18:23:45.000000 UTC,1668805,1c0128b0,7,3429
2022-05-15 18:20:35.000000 UTC,1668804,1c0129d2,3,3161
2022-05-15 18:19:08.000000 UTC,1668803,1c012bb3,8,10571
2022-05-15 18:16:06.000000 UTC,1668802,1c012dfd,1,2671
2022-05-15 18:16:00.000000 UTC,1668801,1c013828,6,4673
2022-05-15 18:13:36.000000 UTC,1668800,1c0136d2,8,3722
2022-05-15 18:10:40.000000 UTC,1668799,1c013fbe,1,1698
2022-05-15 18:10:36.000000 UTC,1668798,1c014850,4,4192
2022-05-15 18:08:28.000000 UTC,1668797,1c0142d4,1,1698
2022-05-15 18:08:27.000000 UTC,1668796,1c0140df,1,1721
2022-05-15 18:08:25.000000 UTC,1668795,1c013f89,2,1958
2022-05-15 18:08:14.000000 UTC,1668794,1c014687,1,2671
2022-05-15 18:08:01.000000 UTC,1668793,1c013d7d,2,5078
2022-05-15 18:07:09.000000 UTC,1668792,1c013c74,4,2630
2022-05-15 18:04:53.000000 UTC,1668791,1c0136d6,3,2660
2022-05-15 18:03:26.000000 UTC,1668790,1c0135a1,5,6547
2022-05-15 18:02:20.000000 UTC,1668789,1c01311a,2,1959
2022-05-15 18:01:59.000000 UTC,1668788,1c012b3b,6,5099
2022-05-15 17:59:40.000000 UTC,1668787,1c012825,1,2671
2022-05-15 17:59:12.000000 UTC,1668786,1c011d3d,3,5300
2022-05-15 17:56:57.000000 UTC,1668785,1c0122a8,1,1714
2022-05-15 17:56:41.000000 UTC,1668784,1c011df2,4,17890
2022-05-15 17:54:49.000000 UTC,1668783,1c011c3c,4,2460
2022-05-15 17:53:49.000000 UTC,1668782,1c011437,1,1714
2022-05-15 17:53:27.000000 UTC,1668781,1c010b6b,9,6240
2022-05-15 17:50:33.000000 UTC,1668780,1c010a58,1,1693
2022-05-15 17:49:46.000000 UTC,1668779,1c010500,6,13459
2022-05-15 17:46:29.000000 UTC,1668778,1c00ffb5,1,1714
2022-05-15 17:46:15.000000 UTC,1668777,1c00f6ae,9,6917
2022-05-15 17:42:49.000000 UTC,1668776,1c00f56d,8,10707
2022-05-15 17:38:30.000000 UTC,1668775,1c00f4a8,4,10060
2022-05-15 17:36:44.000000 UTC,1668774,1c00f96b,2,1925
2022-05-15 17:34:44.000000 UTC,1668773,1c00f6cf,6,4196
2022-05-15 17:32:52.000000 UTC,1668772,1c00f3ff,9,30086
2022-05-15 17:28:55.000000 UTC,1668771,1c00f5bc,3,4716
2022-05-15 17:27:51.000000 UTC,1668770,1c00f6b5,3,2611
2022-05-15 17:26:16.000000 UTC,1668769,1c00f9c4,3,3158
2022-05-15 17:24:27.000000 UTC,1668768,1c00f3cf,2,16963
2022-05-15 17:23:15.000000 UTC,1668767,1c00ef31,4,4668
2022-05-15 17:21:31.000000 UTC,1668766,1c00f688,1,1714
2022-05-15 17:21:16.000000 UTC,1668765,1c00f6ee,2,2916
2022-05-15 17:20:49.000000 UTC,1668764,1c00fc2d,1,1714
2022-05-15 17:20:45.000000 UTC,1668763,1c00f961,10,10301
2022-05-15 17:17:11.000000 UTC,1668762,1c00fd33,11,6512
2022-05-15 17:14:26.000000 UTC,1668761,1c00fed4,4,4961
2022-05-15 17:13:54.000000 UTC,1668760,1c010228,3,2204
2022-05-15 17:12:34.000000 UTC,1668759,1c0104b3,4,4669
2022-05-15 17:10:52.000000 UTC,1668758,1c010cad,3,2904
2022-05-15 17:09:09.000000 UTC,1668757,1c01044d,2,1958
2022-05-15 17:08:48.000000 UTC,1668756,1c01070d,1,1693
2022-05-15 17:08:44.000000 UTC,1668755,1c010810,2,2448
2022-05-15 17:08:09.000000 UTC,1668754,1c0109db,2,1967
2022-05-15 17:07:49.000000 UTC,1668753,1c010ee5,2,2915
2022-05-15 17:06:59.000000 UTC,1668752,1c010fa8,10,7493
2022-05-15 17:03:46.000000 UTC,1668751,1c011299,2,2083
2022-05-15 17:03:45.000000 UTC,1668750,1c0111fa,2,2106
2022-05-15 17:03:21.000000 UTC,1668749,1c011005,1,1693
2022-05-15 17:02:53.000000 UTC,1668748,1c01149f,2,1958
2022-05-15 17:02:37.000000 UTC,1668747,1c010c2f,2,1959
2022-05-15 17:01:57.000000 UTC,1668746,1c011217,3,4062
2022-05-15 17:00:54.000000 UTC,1668745,1c011108,6,7622
2022-05-15 17:00:17.000000 UTC,1668744,1c011848,5,4753
2022-05-15 16:57:47.000000 UTC,1668743,1c011ba9,1,1693
2022-05-15 16:56:52.000000 UTC,1668742,1c011efe,8,10514
2022-05-15 16:53:46.000000 UTC,1668741,1c01155b,2,1968
2022-05-15 16:53:22.000000 UTC,1668740,1c011ab2,2,3801
2022-05-15 16:52:12.000000 UTC,1668739,1c012105,1,2671
2022-05-15 16:52:03.000000 UTC,1668738,1c0125be,3,2472
2022-05-15 16:50:52.000000 UTC,1668737,1c012dcc,4,4619
2022-05-15 16:50:13.000000 UTC,1668736,1c0129e9,5,2838
2022-05-15 16:47:03.000000 UTC,1668735,1c0128ce,1,1726
2022-05-15 16:46:50.000000 UTC,1668734,1c012716,1,2671
2022-05-15 16:46:25.000000 UTC,1668733,1c01267a,1,1721
2022-05-15 16:46:13.000000 UTC,1668732,1c01290b,1,1714
2022-05-15 16:45:48.000000 UTC,1668731,1c013255,4,7447
2022-05-15 16:44:27.000000 UTC,1668730,1c01303c,1,1693
2022-05-15 16:43:59.000000 UTC,1668729,1c0132df,2,1920
2022-05-15 16:42:26.000000 UTC,1668728,1c013003,1,1693
2022-05-15 16:42:21.000000 UTC,1668727,1c012eb7,5,5516
2022-05-15 16:40:48.000000 UTC,1668726,1c012654,4,4049
2022-05-15 16:39:04.000000 UTC,1668725,1c01206a,1,1714
2022-05-15 16:39:01.000000 UTC,1668724,1c011fe8,4,5379
2022-05-15 16:37:26.000000 UTC,1668723,1c011a82,1,1693
2022-05-15 16:37:04.000000 UTC,1668722,1c011590,6,7704
2022-05-15 16:35:10.000000 UTC,1668721,1c010f66,2,1971
2022-05-15 16:33:09.000000 UTC,1668720,1c010eb2,4,5154
2022-05-15 16:31:37.000000 UTC,1668719,1c011eb2,1,1714
2022-05-15 16:31:21.000000 UTC,1668718,1c011e0d,5,3865
2022-05-15 16:29:36.000000 UTC,1668717,1c011996,4,2856
2022-05-15 16:27:12.000000 UTC,1668716,1c01187b,4,3391
2022-05-15 16:25:14.000000 UTC,1668715,1c010fcf,9,7069
2022-05-15 16:21:56.000000 UTC,1668714,1c010061,2,1925
2022-05-15 16:21:29.000000 UTC,1668713,1c010478,1,1721
2022-05-15 16:21:10.000000 UTC,1668712,1c010243,5,5168
2022-05-15 16:19:53.000000 UTC,1668711,1c0103a8,1,1714
2022-05-15 16:19:43.000000 UTC,1668710,1c00ffd9,4,4036
2022-05-15 16:16:58.000000 UTC,1668709,1c010149,12,17257
2022-05-15 16:11:35.000000 UTC,1668708,1c0102d1,3,2643
2022-05-15 16:11:19.000000 UTC,1668707,1c010a54,10,11006
2022-05-15 16:08:00.000000 UTC,1668706,1c010e68,2,4319
2022-05-15 16:07:39.000000 UTC,1668705,1c010d05,8,5801
2022-05-15 16:05:14.000000 UTC,1668704,1c010e5c,1,1693
2022-05-15 16:05:04.000000 UTC,1668703,1c01066f,1,1714
2022-05-15 16:04:49.000000 UTC,1668702,1c00faea,6,5076
2022-05-15 16:04:17.000000 UTC,1668701,1c00f9da,2,2903
2022-05-15 16:04:00.000000 UTC,1668700,1c00fa42,2,2061
2022-05-15 16:02:59.000000 UTC,1668699,1c00fd4f,1,1714
2022-05-15 16:02:57.000000 UTC,1668698,1c01043d,7,3605
2022-05-15 15:59:45.000000 UTC,1668697,1c01046d,11,8195
2022-05-15 15:53:27.000000 UTC,1668696,1c010146,4,5478
2022-05-15 15:52:39.000000 UTC,1668695,1c00ff51,2,1923
2022-05-15 15:52:10.000000 UTC,1668694,1c010335,2,2789
2022-05-15 15:51:46.000000 UTC,1668693,1c010b4c,1,1714
2022-05-15 15:51:38.000000 UTC,1668692,1c010c0b,2,3860
2022-05-15 15:51:24.000000 UTC,1668691,1c010b8e,3,2174
2022-05-15 15:49:44.000000 UTC,1668690,1c0105d7,11,10916
2022-05-15 15:47:06.000000 UTC,1668689,1c010429,5,9629
2022-05-15 15:46:14.000000 UTC,1668688,1c01039d,4,31832
2022-05-15 15:45:22.000000 UTC,1668687,1c01030a,2,4099
2022-05-15 15:44:54.000000 UTC,1668686,1c0109c6,4,3607
2022-05-15 15:44:20.000000 UTC,1668685,1c010e06,10,10659
2022-05-15 15:41:11.000000 UTC,1668684,1c011293,6,8027
2022-05-15 15:39:23.000000 UTC,1668683,1c0113e0,1,1693
2022-05-15 15:38:39.000000 UTC,1668682,1c01127d,5,2692
2022-05-15 15:37:55.000000 UTC,1668681,1c010cd7,2,5044
2022-05-15 15:37:26.000000 UTC,1668680,1c010ee6,11,12516
2022-05-15 15:35:18.000000 UTC,1668678,1c01145c,2,1958
2022-05-15 15:35:18.000000 UTC,1668679,1c011322,1,1714
2022-05-15 15:35:08.000000 UTC,1668677,1c0117b4,3,2215
2022-05-15 15:34:09.000000 UTC,1668676,1c0113bb,8,92022
2022-05-15 15:31:58.000000 UTC,1668675,1c01152f,3,4104
2022-05-15 15:31:50.000000 UTC,1668674,1c011909,1,1693
2022-05-15 15:31:32.000000 UTC,1668673,1c011902,7,9006
2022-05-15 15:29:51.000000 UTC,1668672,1c0117b1,4,6469
2022-05-15 15:28:10.000000 UTC,1668671,1c011c79,12,11511
2022-05-15 15:24:54.000000 UTC,1668670,1c011fb2,3,4105
2022-05-15 15:24:20.000000 UTC,1668669,1c012131,1,1714
2022-05-15 15:24:12.000000 UTC,1668668,1c011794,5,5820
2022-05-15 15:23:11.000000 UTC,1668667,1c0115c9,3,2211
2022-05-15 15:22:12.000000 UTC,1668666,1c0122bd,1,1714
2022-05-15 15:22:04.000000 UTC,1668665,1c012809,1,1714
2022-05-15 15:22:00.000000 UTC,1668664,1c0129af,8,7662
2022-05-15 15:19:52.000000 UTC,1668663,1c0133b0,13,13074
2022-05-15 15:16:38.000000 UTC,1668662,1c0132a6,6,5078
2022-05-15 15:15:16.000000 UTC,1668661,1c012e0c,3,4484
2022-05-15 15:14:57.000000 UTC,1668660,1c0126c3,1,1714
2022-05-15 15:14:48.000000 UTC,1668659,1c0125c9,2,1971
2022-05-15 15:14:47.000000 UTC,1668658,1c012b1d,1,1714
2022-05-15 15:14:40.000000 UTC,1668657,1c01289c,3,5546
2022-05-15 15:13:39.000000 UTC,1668656,1c0128c3,4,3157
2022-05-15 15:12:02.000000 UTC,1668655,1c01293c,7,7972
2022-05-15 15:09:35.000000 UTC,1668654,1c012796,6,9180
2022-05-15 15:07:50.000000 UTC,1668653,1c01277e,3,7105
2022-05-15 15:07:12.000000 UTC,1668652,1c012b21,6,5033
2022-05-15 15:06:10.000000 UTC,1668651,1c012ed1,1,1693
2022-05-15 15:05:26.000000 UTC,1668650,1c01309f,4,4575
2022-05-15 15:05:05.000000 UTC,1668649,1c01281a,1,1693
2022-05-15 15:03:48.000000 UTC,1668648,1c01265b,7,14987
2022-05-15 15:02:56.000000 UTC,1668647,1c0131cf,8,10973
2022-05-15 15:00:30.000000 UTC,1668646,1c012a72,2,1965
2022-05-15 15:00:23.000000 UTC,1668645,1c012d22,4,3908
2022-05-15 14:59:58.000000 UTC,1668644,1c012f5e,5,6273
2022-05-15 14:56:03.000000 UTC,1668643,1c013270,6,4343
2022-05-15 14:54:22.000000 UTC,1668642,1c01397d,2,1938
2022-05-15 14:54:00.000000 UTC,1668641,1c0135a7,6,5129
2022-05-15 14:50:50.000000 UTC,1668640,1c013a99,3,5289
2022-05-15 14:50:01.000000 UTC,1668639,1c013be3,2,2105
2022-05-15 14:49:45.000000 UTC,1668638,1c013dd9,1,1721
2022-05-15 14:49:38.000000 UTC,1668637,1c0149af,2,1959
2022-05-15 14:48:30.000000 UTC,1668636,1c0154d5,7,4551
2022-05-15 14:46:30.000000 UTC,1668635,1c0151b7,1,1714
2022-05-15 14:46:29.000000 UTC,1668634,1c0151a1,3,3240
2022-05-15 14:45:59.000000 UTC,1668633,1c01505f,2,1938
2022-05-15 14:45:51.000000 UTC,1668632,1c014e91,2,1937
2022-05-15 14:45:33.000000 UTC,1668631,1c014fbe,1,1693
2022-05-15 14:45:27.000000 UTC,1668630,1c014696,8,5673
2022-05-15 14:42:37.000000 UTC,1668629,1c0157e3,4,5732
2022-05-15 14:42:00.000000 UTC,1668628,1c0159f8,1,1714
2022-05-15 14:41:35.000000 UTC,1668627,1c015d51,5,5946
2022-05-15 14:40:35.000000 UTC,1668626,1c016b0d,2,2113
2022-05-15 14:39:57.000000 UTC,1668625,1c015f88,3,2880
2022-05-15 14:36:52.000000 UTC,1668624,1c01635e,4,3632
2022-05-15 14:36:18.000000 UTC,1668623,1c015fe2,2,1904
2022-05-15 14:35:25.000000 UTC,1668622,1c015d62,1,1721
2022-05-15 14:35:12.000000 UTC,1668621,1c0161e1,2,1959
2022-05-15 14:35:05.000000 UTC,1668620,1c01579d,6,10418
2022-05-15 14:32:42.000000 UTC,1668619,1c014cc5,2,1964
2022-05-15 14:32:16.000000 UTC,1668618,1c014a71,1,1721
2022-05-15 14:31:32.000000 UTC,1668617,1c014b85,1,1714
2022-05-15 14:31:09.000000 UTC,1668616,1c0151e7,1,1723
2022-05-15 14:31:01.000000 UTC,1668615,1c0154a5,9,27835
